StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2024-07-18	15:29:59.096098	1721330999.096098;2024-07-18	15:29:59.096098	1721330999.096098;2024-07-18	15:29:59.116162	1721330999.116162;00:00:00;00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2024-07-18	15:29:59.096098	1721330999.096098;2024-07-18	15:29:59.116632	1721330999.116632;2024-07-18	15:30:59.118553	1721331059.118553;00:01:00;00:01:00;1;0.233329;0.233248;14;14;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2024-07-18	15:29:59.096098	1721330999.096098;2024-07-18	15:30:59.118657	1721331059.118657;2024-07-18	15:31:59.119460	1721331119.119460;00:01:00;00:02:00;1;0.25;0.24162;15;29;0;0;29;25;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:12:154000;00:01:12:154000;00:00:00:000000;00:00:00:000000;
2024-07-18	15:29:59.096098	1721330999.096098;2024-07-18	15:31:59.120895	1721331119.120895;2024-07-18	15:32:59.121781	1721331179.121781;00:01:00;00:03:00;1;0.25;0.24441;15;44;0;0;44;25;15;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:33:677000;00:01:29:146000;00:00:00:000000;00:00:00:000000;
2024-07-18	15:29:59.096098	1721330999.096098;2024-07-18	15:32:59.122007	1721331179.122007;2024-07-18	15:33:59.123724	1721331239.123724;00:01:00;00:04:00;1;0.249996;0.245806;15;59;0;0;59;27;13;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:54:910000;00:01:39:612000;00:00:00:000000;00:00:00:000000;
2024-07-18	15:29:59.096098	1721330999.096098;2024-07-18	15:33:59.123910	1721331239.123910;2024-07-18	15:34:59.125772	1721331299.125772;00:01:00;00:05:00;1;0.249996;0.246643;15;74;0;0;74;28;14;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:58:393000;00:01:45:328000;00:00:00:000000;00:00:00:000000;
2024-07-18	15:29:59.096098	1721330999.096098;2024-07-18	15:34:59.126098	1721331299.126098;2024-07-18	15:35:59.127581	1721331359.127581;00:01:00;00:06:00;1;0.249996;0.247201;15;89;0;0;89;27;16;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:48:989000;00:01:46:273000;00:00:00:000000;00:00:00:000000;
2024-07-18	15:29:59.096098	1721330999.096098;2024-07-18	15:35:59.127764	1721331359.127764;2024-07-18	15:36:59.128663	1721331419.128663;00:01:00;00:07:00;1;0.25;0.2476;15;104;0;0;104;27;15;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:58:635000;00:01:48:681000;00:00:00:000000;00:00:00:000000;
2024-07-18	15:29:59.096098	1721330999.096098;2024-07-18	15:36:59.128926	1721331419.128926;2024-07-18	15:37:59.129510	1721331479.129510;00:01:00;00:08:00;1;0.25;0.2479;15;119;0;0;119;28;14;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:01:48:984000;00:01:48:728000;00:00:00:000000;00:00:00:000000;
2024-07-18	15:29:59.096098	1721330999.096098;2024-07-18	15:37:59.129726	1721331479.129726;2024-07-18	15:38:59.130341	1721331539.130341;00:01:00;00:09:00;1;0.25;0.248133;15;134;0;0;134;31;12;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:02:00:484000;00:01:50:097000;00:00:00:000000;00:00:00:000000;
